"speaker.gender","speaker","rater","gender","age","score"
"M",24,904,"M","A",4
"M",24,917,"F","A",4
"M",24,916,"M","Y",3
"M",24,409,"M","A",6
"M",24,942,"M","Y",1
"M",24,202,"F","Y",4
"M",24,938,"M","Y",5
"M",24,910,"F","A",3
"M",24,922,"M","Y",7
"M",24,406,"F","Y",6
"M",24,892,"F","Y",4
"M",24,897,"F","A",7
"M",24,911,"F","Y",6
"M",24,49,"M","Y",3
"M",24,79,"F","A",5
"M",24,909,"M","Y",7
"M",24,913,"M","Y",3
"M",24,926,"F","Y",4
"M",24,912,"M","A",6
"M",24,592,"F","A",1
"M",24,85,"F","Y",2
"M",24,933,"F","Y",3
"M",24,198,"F","A",6
"M",24,62,"M","Y",5
"M",24,485,"F","A",7
"M",24,941,"M","A",5
"M",24,935,"F","A",2
"M",24,893,"F","Y",5
"M",24,918,"M","A",7
"M",24,51,"M","A",5
"M",24,50,"M","A",5
"M",24,588,"M","A",5
"M",24,170,"F","A",5
"M",24,24,"M","A",6
"M",24,902,"F","A",7
"M",24,906,"M","Y",3
"M",24,208,"F","A",5
"M",24,578,"M","A",2
"M",24,895,"F","A",4
"M",24,405,"F","Y",2
"M",24,923,"F","Y",6
"M",24,169,"F","A",3
"M",24,580,"F","A",6
"M",24,905,"M","A",7
"M",24,940,"F","A",5
"M",24,18,"F","A",5
"M",24,934,"F","A",5
"M",24,31,"F","A",3
"M",24,3,"F","A",3
"M",24,251,"M","A",5
"M",24,404,"F","Y",5
"M",24,943,"M","Y",3
"M",24,932,"F","Y",2
"M",24,915,"F","Y",3
"M",24,1,"M","A",4
"M",24,894,"M","Y",2
"M",24,914,"M","Y",6
"M",24,936,"M","A",5
"M",24,927,"F","Y",4
"M",25,917,"F","A",2
"M",25,242,"M","Y",5
"M",25,916,"M","Y",5
"M",25,926,"F","Y",4
"M",25,904,"M","A",3
"M",25,896,"F","A",2
"M",25,55,"F","A",5
"M",25,925,"F","Y",2
"M",25,930,"M","Y",3
"M",25,592,"F","A",5
"M",25,202,"F","Y",3
"M",25,945,"M","A",4
"M",25,893,"F","Y",4
"M",25,578,"M","A",1
"M",25,36,"M","A",2
"M",25,432,"M","Y",4
"M",25,933,"F","Y",2
"M",25,906,"M","Y",3
"M",25,892,"F","Y",3
"M",25,900,"M","Y",3
"M",25,899,"F","A",5
"M",25,923,"F","Y",7
"M",25,922,"M","Y",7
"M",25,890,"F","A",5
"M",25,914,"M","Y",4
"M",25,409,"M","A",3
"M",25,942,"M","Y",2
"M",25,589,"M","A",3
"M",25,24,"M","A",3
"M",25,198,"F","A",3
"M",25,910,"F","A",2
"M",25,208,"F","A",5
"M",25,79,"F","A",5
"M",25,941,"M","A",5
"M",25,405,"F","Y",4
"M",25,251,"M","A",4
"M",25,901,"M","Y",3
"M",25,938,"M","Y",4
"M",25,381,"M","Y",5
"M",25,588,"M","A",4
"M",25,169,"F","A",5
"M",25,937,"F","Y",4
"M",25,902,"F","A",5
"M",25,85,"F","Y",2
"M",25,3,"F","A",4
"M",25,485,"F","A",5
"M",25,596,"F","A",4
"M",25,49,"M","Y",5
"M",25,934,"F","A",5
"M",25,911,"F","Y",6
"M",25,909,"M","Y",7
"M",25,382,"F","Y",6
"M",25,932,"F","Y",1
"M",25,404,"F","Y",4
"M",25,170,"F","A",2
"M",25,940,"F","A",5
"M",25,936,"M","A",6
"M",25,31,"F","A",2
"M",25,935,"F","A",3
"M",25,18,"F","A",3
"M",25,62,"M","Y",3
"M",25,281,"F","A",4
"M",25,897,"F","A",5
"M",25,50,"M","A",4
"M",25,203,"F","A",5
"M",25,918,"M","A",6
"M",25,51,"M","A",5
"M",25,927,"F","Y",4
"M",25,943,"M","Y",3
"M",25,913,"M","Y",3
"M",25,1,"M","A",4
"M",25,915,"F","Y",2
"M",25,908,"M","A",4
"M",25,894,"M","Y",4
"M",25,42,"M","A",2
"M",25,406,"F","Y",3
"M",25,44,"M","A",4
"M",25,895,"F","A",4
"M",25,580,"F","A",3
"M",25,912,"M","A",3
"M",25,905,"M","A",5
"M",26,432,"M","Y",2
"M",26,3,"F","A",4
"M",26,578,"M","A",2
"M",26,906,"M","Y",5
"M",26,900,"M","Y",1
"M",26,899,"F","A",4
"M",26,896,"F","A",5
"M",26,933,"F","Y",4
"M",26,925,"F","Y",3
"M",26,592,"F","A",2
"M",26,937,"F","Y",3
"M",26,202,"F","Y",4
"M",26,935,"F","A",3
"M",26,930,"M","Y",2
"M",26,596,"F","A",2
"M",26,198,"F","A",2
"M",26,917,"F","A",3
"M",26,943,"M","Y",3
"M",26,940,"F","A",6
"M",26,904,"M","A",2
"M",26,18,"F","A",3
"M",26,251,"M","A",5
"M",26,914,"M","Y",4
"M",26,916,"M","Y",5
"M",26,79,"F","A",5
"M",26,42,"M","A",3
"M",26,923,"F","Y",4
"M",26,588,"M","A",3
"M",26,170,"F","A",3
"M",26,44,"M","A",5
"M",26,208,"F","A",2
"M",26,85,"F","Y",3
"M",26,922,"M","Y",5
"M",26,62,"M","Y",4
"M",26,485,"F","A",7
"M",26,908,"M","A",4
"M",26,926,"F","Y",5
"M",26,890,"F","A",6
"M",26,381,"M","Y",5
"M",26,242,"M","Y",3
"M",26,938,"M","Y",3
"M",26,169,"F","A",5
"M",26,910,"F","A",7
"M",26,936,"M","A",6
"M",26,915,"F","Y",3
"M",26,55,"F","A",4
"M",26,901,"M","Y",6
"M",26,934,"F","A",4
"M",26,893,"F","Y",5
"M",26,945,"M","A",5
"M",26,892,"F","Y",4
"M",26,382,"F","Y",5
"M",26,589,"M","A",2
"M",26,927,"F","Y",4
"M",26,897,"F","A",3
"M",26,902,"F","A",5
"M",26,24,"M","A",2
"M",26,941,"M","A",6
"M",26,409,"M","A",5
"M",26,911,"F","Y",5
"M",26,203,"F","A",2
"M",26,932,"F","Y",3
"M",26,406,"F","Y",4
"M",26,913,"M","Y",4
"M",26,404,"F","Y",4
"M",26,580,"F","A",3
"M",26,912,"M","A",7
"M",26,405,"F","Y",2
"M",26,49,"M","Y",4
"M",26,31,"F","A",7
"M",26,50,"M","A",3
"M",26,36,"M","A",5
"M",26,281,"F","A",6
"M",26,905,"M","A",6
"M",26,909,"M","Y",6
"M",26,942,"M","Y",4
"M",26,1,"M","A",6
"M",26,918,"M","A",5
"M",26,895,"F","A",3
"M",26,894,"M","Y",3
"M",27,242,"M","Y",5
"M",27,592,"F","A",4
"M",27,930,"M","Y",3
"M",27,578,"M","A",4
"M",27,208,"F","A",5
"M",27,935,"F","A",6
"M",27,55,"F","A",7
"M",27,198,"F","A",6
"M",27,943,"M","Y",2
"M",27,926,"F","Y",4
"M",27,79,"F","A",6
"M",27,404,"F","Y",5
"M",27,899,"F","A",4
"M",27,169,"F","A",6
"M",27,432,"M","Y",6
"M",27,922,"M","Y",5
"M",27,892,"F","Y",4
"M",27,251,"M","A",6
"M",27,910,"F","A",2
"M",27,940,"F","A",5
"M",27,18,"F","A",4
"M",27,936,"M","A",7
"M",27,917,"F","A",4
"M",27,913,"M","Y",5
"M",27,893,"F","Y",2
"M",27,934,"F","A",4
"M",27,906,"M","Y",4
"M",27,923,"F","Y",5
"M",27,580,"F","A",2
"M",27,937,"F","Y",4
"M",27,925,"F","Y",2
"M",27,44,"M","A",5
"M",27,914,"M","Y",5
"M",27,912,"M","A",7
"M",27,24,"M","A",2
"M",27,409,"M","A",5
"M",27,596,"F","A",3
"M",27,202,"F","Y",4
"M",27,85,"F","Y",6
"M",27,904,"M","A",5
"M",27,589,"M","A",5
"M",27,588,"M","A",5
"M",27,894,"M","Y",4
"M",27,281,"F","A",6
"M",27,933,"F","Y",3
"M",27,3,"F","A",5
"M",27,900,"M","Y",3
"M",27,916,"M","Y",6
"M",27,1,"M","A",5
"M",27,405,"F","Y",4
"M",27,927,"F","Y",4
"M",27,902,"F","A",7
"M",27,382,"F","Y",6
"M",27,36,"M","A",2
"M",27,31,"F","A",2
"M",27,941,"M","A",5
"M",27,897,"F","A",4
"M",27,51,"M","A",6
"M",27,932,"F","Y",3
"M",27,42,"M","A",6
"M",27,170,"F","A",6
"M",27,942,"M","Y",3
"M",27,915,"F","Y",3
"M",27,911,"F","Y",7
"M",27,62,"M","Y",6
"M",27,381,"M","Y",5
"M",27,901,"M","Y",6
"M",27,485,"F","A",7
"M",27,890,"F","A",7
"M",27,896,"F","A",5
"M",27,938,"M","Y",3
"M",27,895,"F","A",4
"M",27,908,"M","A",5
"M",27,909,"M","Y",5
"M",27,49,"M","Y",2
"M",27,50,"M","A",5
"M",27,945,"M","A",4
"M",27,203,"F","A",2
"M",27,905,"M","A",6
"M",27,918,"M","A",7
"M",27,406,"F","Y",6
"M",28,910,"F","A",2
"M",28,242,"M","Y",4
"M",28,79,"F","A",5
"M",28,592,"F","A",6
"M",28,24,"M","A",3
"M",28,432,"M","Y",2
"M",28,930,"M","Y",3
"M",28,892,"F","Y",6
"M",28,906,"M","Y",4
"M",28,922,"M","Y",6
"M",28,904,"M","A",4
"M",28,943,"M","Y",4
"M",28,580,"F","A",3
"M",28,208,"F","A",4
"M",28,940,"F","A",3
"M",28,44,"M","A",4
"M",28,18,"F","A",3
"M",28,935,"F","A",2
"M",28,927,"F","Y",4
"M",28,934,"F","A",4
"M",28,404,"F","Y",4
"M",28,893,"F","Y",2
"M",28,588,"M","A",3
"M",28,198,"F","A",2
"M",28,901,"M","Y",5
"M",28,589,"M","A",4
"M",28,925,"F","Y",2
"M",28,51,"M","A",2
"M",28,381,"M","Y",4
"M",28,923,"F","Y",4
"M",28,31,"F","A",3
"M",28,937,"F","Y",2
"M",28,3,"F","A",4
"M",28,909,"M","Y",7
"M",28,908,"M","A",3
"M",28,933,"F","Y",4
"M",28,900,"M","Y",3
"M",28,36,"M","A",4
"M",28,85,"F","Y",3
"M",28,409,"M","A",5
"M",28,918,"M","A",6
"M",28,578,"M","A",5
"M",28,202,"F","Y",4
"M",28,917,"F","A",2
"M",28,914,"M","Y",5
"M",28,932,"F","Y",4
"M",28,905,"M","A",5
"M",28,913,"M","Y",3
"M",28,169,"F","A",4
"M",28,902,"F","A",5
"M",28,912,"M","A",6
"M",28,55,"F","A",3
"M",28,941,"M","A",5
"M",28,911,"F","Y",6
"M",28,942,"M","Y",2
"M",28,916,"M","Y",6
"M",28,170,"F","A",3
"M",28,281,"F","A",2
"M",28,894,"M","Y",4
"M",28,915,"F","Y",5
"M",28,897,"F","A",4
"M",28,596,"F","A",4
"M",28,251,"M","A",5
"M",28,926,"F","Y",3
"M",28,945,"M","A",4
"M",28,203,"F","A",1
"M",28,42,"M","A",4
"M",28,936,"M","A",4
"M",28,382,"F","Y",6
"M",28,62,"M","Y",5
"M",28,1,"M","A",6
"M",28,896,"F","A",4
"M",28,49,"M","Y",3
"M",28,899,"F","A",3
"M",28,485,"F","A",6
"M",28,938,"M","Y",4
"M",28,895,"F","A",5
"M",28,406,"F","Y",2
"M",28,890,"F","A",6
"M",28,405,"F","Y",5
"M",28,50,"M","A",3
"M",29,592,"F","A",4
"M",29,580,"F","A",5
"M",29,44,"M","A",5
"M",29,85,"F","Y",6
"M",29,208,"F","A",4
"M",29,169,"F","A",4
"M",29,910,"F","A",4
"M",29,906,"M","Y",4
"M",29,930,"M","Y",4
"M",29,51,"M","A",6
"M",29,943,"M","Y",4
"M",29,937,"F","Y",4
"M",29,892,"F","Y",4
"M",29,933,"F","Y",4
"M",29,902,"F","A",3
"M",29,432,"M","Y",1
"M",29,588,"M","A",5
"M",29,578,"M","A",7
"M",29,927,"F","Y",6
"M",29,404,"F","Y",5
"M",29,935,"F","A",3
"M",29,914,"M","Y",6
"M",29,24,"M","A",5
"M",29,3,"F","A",3
"M",29,915,"F","Y",6
"M",29,934,"F","A",5
"M",29,909,"M","Y",5
"M",29,913,"M","Y",5
"M",29,904,"M","A",5
"M",29,900,"M","Y",2
"M",29,18,"F","A",2
"M",29,908,"M","A",5
"M",29,589,"M","A",5
"M",29,940,"F","A",3
"M",29,899,"F","A",5
"M",29,936,"M","A",5
"M",29,409,"M","A",6
"M",29,198,"F","A",4
"M",29,36,"M","A",3
"M",29,925,"F","Y",3
"M",29,281,"F","A",7
"M",29,912,"M","A",5
"M",29,55,"F","A",4
"M",29,382,"F","Y",7
"M",29,893,"F","Y",3
"M",29,916,"M","Y",4
"M",29,938,"M","Y",3
"M",29,941,"M","A",6
"M",29,905,"M","A",6
"M",29,381,"M","Y",5
"M",29,894,"M","Y",3
"M",29,890,"F","A",7
"M",29,79,"F","A",6
"M",29,251,"M","A",6
"M",29,917,"F","A",5
"M",29,485,"F","A",6
"M",29,42,"M","A",5
"M",29,895,"F","A",5
"M",29,31,"F","A",5
"M",29,896,"F","A",4
"M",29,942,"M","Y",4
"M",29,202,"F","Y",5
"M",29,242,"M","Y",3
"M",29,405,"F","Y",5
"M",29,945,"M","A",6
"M",29,203,"F","A",3
"M",29,918,"M","A",6
"M",29,932,"F","Y",4
"M",29,897,"F","A",3
"M",29,926,"F","Y",4
"M",29,922,"M","Y",3
"M",29,50,"M","A",4
"M",29,406,"F","Y",3
"M",29,596,"F","A",5
"M",29,1,"M","A",6
"M",29,62,"M","Y",5
"M",29,901,"M","Y",5
"M",29,911,"F","Y",6
"M",29,49,"M","Y",5
"M",29,923,"F","Y",5
"M",3,404,"F","Y",3
"M",3,938,"M","Y",4
"M",3,592,"F","A",3
"M",3,578,"M","A",3
"M",3,44,"M","A",3
"M",3,169,"F","A",4
"M",3,899,"F","A",3
"M",3,902,"F","A",3
"M",3,170,"F","A",2
"M",3,198,"F","A",2
"M",3,49,"M","Y",2
"M",3,914,"M","Y",4
"M",3,894,"M","Y",3
"M",3,916,"M","Y",3
"M",3,202,"F","Y",2
"M",3,895,"F","A",2
"M",3,906,"M","Y",3
"M",3,905,"M","A",3
"M",3,1,"M","A",2
"M",3,940,"F","A",4
"M",3,242,"M","Y",3
"M",3,933,"F","Y",3
"M",3,62,"M","Y",2
"M",3,925,"F","Y",3
"M",3,900,"M","Y",4
"M",3,901,"M","Y",5
"M",3,926,"F","Y",3
"M",3,588,"M","A",2
"M",3,908,"M","A",1
"M",3,42,"M","A",2
"M",3,935,"F","A",2
"M",3,897,"F","A",1
"M",3,927,"F","Y",4
"M",3,79,"F","A",4
"M",3,909,"M","Y",3
"M",3,485,"F","A",1
"M",3,892,"F","Y",6
"M",3,409,"M","A",3
"M",3,381,"M","Y",3
"M",3,580,"F","A",6
"M",3,85,"F","Y",3
"M",3,24,"M","A",5
"M",3,912,"M","A",3
"M",3,589,"M","A",1
"M",3,911,"F","Y",5
"M",3,406,"F","Y",2
"M",3,942,"M","Y",1
"M",3,918,"M","A",1
"M",3,890,"F","A",5
"M",3,934,"F","A",4
"M",3,208,"F","A",3
"M",3,55,"F","A",6
"M",3,936,"M","A",3
"M",3,937,"F","Y",3
"M",3,36,"M","A",5
"M",3,913,"M","Y",2
"M",3,251,"M","A",3
"M",3,932,"F","Y",5
"M",3,893,"F","Y",2
"M",3,896,"F","A",5
"M",3,50,"M","A",2
"M",3,3,"F","A",3
"M",3,203,"F","A",3
"M",3,910,"F","A",6
"M",3,432,"M","Y",2
"M",3,917,"F","A",3
"M",3,941,"M","A",4
"M",3,945,"M","A",2
"M",3,596,"F","A",3
"M",3,923,"F","Y",2
"M",3,382,"F","Y",5
"M",3,943,"M","Y",4
"M",3,18,"F","A",1
"M",3,904,"M","A",3
"M",3,930,"M","Y",6
"M",3,405,"F","Y",4
"M",3,915,"F","Y",1
"M",3,51,"M","A",3
"M",3,922,"M","Y",3
"M",3,31,"F","A",2
"M",3,281,"F","A",3
"M",30,943,"M","Y",3
"M",30,930,"M","Y",1
"M",30,404,"F","Y",5
"M",30,935,"F","A",6
"M",30,892,"F","Y",3
"M",30,198,"F","A",5
"M",30,904,"M","A",5
"M",30,589,"M","A",3
"M",30,44,"M","A",3
"M",30,588,"M","A",5
"M",30,592,"F","A",5
"M",30,910,"F","A",3
"M",30,909,"M","Y",2
"M",30,914,"M","Y",4
"M",30,31,"F","A",2
"M",30,208,"F","A",4
"M",30,432,"M","Y",7
"M",30,281,"F","A",3
"M",30,85,"F","Y",4
"M",30,51,"M","A",7
"M",30,940,"F","A",5
"M",30,937,"F","Y",3
"M",30,580,"F","A",5
"M",30,170,"F","A",5
"M",30,936,"M","A",6
"M",30,36,"M","A",1
"M",30,933,"F","Y",3
"M",30,55,"F","A",7
"M",30,927,"F","Y",6
"M",30,902,"F","A",7
"M",30,913,"M","Y",5
"M",30,918,"M","A",7
"M",30,578,"M","A",5
"M",30,382,"F","Y",5
"M",30,905,"M","A",5
"M",30,251,"M","A",4
"M",30,916,"M","Y",5
"M",30,24,"M","A",4
"M",30,906,"M","Y",3
"M",30,381,"M","Y",4
"M",30,934,"F","A",6
"M",30,169,"F","A",5
"M",30,938,"M","Y",3
"M",30,18,"F","A",3
"M",30,50,"M","A",5
"M",30,894,"M","Y",4
"M",30,3,"F","A",3
"M",30,203,"F","A",5
"M",30,911,"F","Y",7
"M",30,242,"M","Y",4
"M",30,915,"F","Y",7
"M",30,925,"F","Y",3
"M",30,42,"M","A",4
"M",30,896,"F","A",5
"M",30,79,"F","A",5
"M",30,895,"F","A",6
"M",30,409,"M","A",6
"M",30,596,"F","A",4
"M",30,942,"M","Y",1
"M",30,202,"F","Y",4
"M",30,901,"M","Y",1
"M",30,406,"F","Y",2
"M",30,897,"F","A",5
"M",30,900,"M","Y",3
"M",30,908,"M","A",4
"M",30,912,"M","A",6
"M",30,1,"M","A",6
"M",30,917,"F","A",2
"M",30,932,"F","Y",3
"M",30,890,"F","A",6
"M",30,922,"M","Y",5
"M",30,899,"F","A",3
"M",30,941,"M","A",5
"M",30,405,"F","Y",5
"M",30,945,"M","A",4
"M",30,485,"F","A",6
"M",30,923,"F","Y",6
"M",30,893,"F","Y",2
"M",30,62,"M","Y",4
"M",30,926,"F","Y",6
"M",30,49,"M","Y",3
"M",31,910,"F","A",6
"M",31,943,"M","Y",4
"M",31,930,"M","Y",2
"M",31,904,"M","A",5
"M",31,404,"F","Y",3
"M",31,940,"F","A",3
"M",31,589,"M","A",3
"M",31,432,"M","Y",3
"M",31,892,"F","Y",4
"M",31,927,"F","Y",6
"M",31,592,"F","A",7
"M",31,918,"M","A",6
"M",31,914,"M","Y",5
"M",31,937,"F","Y",4
"M",31,912,"M","A",6
"M",31,208,"F","A",3
"M",31,198,"F","A",4
"M",31,935,"F","A",6
"M",31,894,"M","Y",6
"M",31,51,"M","A",6
"M",31,381,"M","Y",5
"M",31,588,"M","A",4
"M",31,44,"M","A",5
"M",31,42,"M","A",5
"M",31,936,"M","A",5
"M",31,915,"F","Y",7
"M",31,170,"F","A",6
"M",31,938,"M","Y",4
"M",31,909,"M","Y",3
"M",31,902,"F","A",4
"M",31,933,"F","Y",4
"M",31,31,"F","A",5
"M",31,55,"F","A",5
"M",31,932,"F","Y",5
"M",31,890,"F","A",7
"M",31,913,"M","Y",4
"M",31,382,"F","Y",6
"M",31,24,"M","A",5
"M",31,409,"M","A",6
"M",31,925,"F","Y",4
"M",31,3,"F","A",3
"M",31,85,"F","Y",5
"M",31,945,"M","A",5
"M",31,18,"F","A",3
"M",31,916,"M","Y",6
"M",31,926,"F","Y",6
"M",31,36,"M","A",4
"M",31,580,"F","A",3
"M",31,50,"M","A",4
"M",31,905,"M","A",5
"M",31,895,"F","A",6
"M",31,917,"F","A",3
"M",31,908,"M","A",4
"M",31,281,"F","A",3
"M",31,251,"M","A",5
"M",31,911,"F","Y",4
"M",31,578,"M","A",4
"M",31,922,"M","Y",6
"M",31,203,"F","A",6
"M",31,202,"F","Y",6
"M",31,406,"F","Y",5
"M",31,900,"M","Y",4
"M",31,899,"F","A",3
"M",31,897,"F","A",4
"M",31,596,"F","A",3
"M",31,923,"F","Y",5
"M",31,906,"M","Y",4
"M",31,79,"F","A",4
"M",31,942,"M","Y",2
"M",31,941,"M","A",5
"M",31,1,"M","A",6
"M",31,242,"M","Y",4
"M",31,405,"F","Y",3
"M",31,901,"M","Y",5
"M",31,62,"M","Y",5
"M",31,485,"F","A",5
"M",31,169,"F","A",5
"M",31,934,"F","A",4
"M",31,49,"M","Y",5
"M",31,893,"F","Y",1
"M",31,896,"F","A",6
"M",32,198,"F","A",6
"M",32,910,"F","A",6
"M",32,930,"M","Y",2
"M",32,382,"F","Y",6
"M",32,892,"F","Y",2
"M",32,208,"F","A",4
"M",32,940,"F","A",3
"M",32,904,"M","A",4
"M",32,589,"M","A",4
"M",32,24,"M","A",5
"M",32,913,"M","Y",3
"M",32,170,"F","A",2
"M",32,912,"M","A",5
"M",32,914,"M","Y",6
"M",32,938,"M","Y",4
"M",32,943,"M","Y",4
"M",32,592,"F","A",7
"M",32,915,"F","Y",3
"M",32,432,"M","Y",4
"M",32,409,"M","A",5
"M",32,918,"M","A",4
"M",32,935,"F","A",3
"M",32,896,"F","A",5
"M",32,916,"M","Y",6
"M",32,588,"M","A",2
"M",32,890,"F","A",6
"M",32,44,"M","A",5
"M",32,404,"F","Y",4
"M",32,909,"M","Y",7
"M",32,51,"M","A",5
"M",32,926,"F","Y",2
"M",32,42,"M","A",5
"M",32,897,"F","A",4
"M",32,1,"M","A",6
"M",32,895,"F","A",5
"M",32,899,"F","A",5
"M",32,580,"F","A",5
"M",32,55,"F","A",7
"M",32,578,"M","A",4
"M",32,902,"F","A",3
"M",32,49,"M","Y",2
"M",32,925,"F","Y",5
"M",32,36,"M","A",5
"M",32,917,"F","A",2
"M",32,31,"F","A",6
"M",32,905,"M","A",5
"M",32,203,"F","A",4
"M",32,945,"M","A",5
"M",32,932,"F","Y",3
"M",32,381,"M","Y",3
"M",32,936,"M","A",5
"M",32,242,"M","Y",4
"M",32,79,"F","A",5
"M",32,202,"F","Y",4
"M",32,485,"F","A",6
"M",32,894,"M","Y",3
"M",32,901,"M","Y",6
"M",32,900,"M","Y",3
"M",32,406,"F","Y",3
"M",32,85,"F","Y",4
"M",32,933,"F","Y",4
"M",32,922,"M","Y",7
"M",32,169,"F","A",3
"M",32,405,"F","Y",4
"M",32,923,"F","Y",3
"M",32,911,"F","Y",3
"M",32,50,"M","A",3
"M",32,251,"M","A",4
"M",32,596,"F","A",4
"M",32,937,"F","Y",5
"M",32,3,"F","A",3
"M",32,906,"M","Y",4
"M",32,893,"F","Y",1
"M",32,62,"M","Y",5
"M",32,942,"M","Y",1
"M",32,908,"M","A",3
"M",32,934,"F","A",3
"M",32,927,"F","Y",3
"M",32,281,"F","A",5
"M",32,18,"F","A",7
"M",32,941,"M","A",5
"M",33,909,"M","Y",3
"M",33,170,"F","A",4
"M",33,938,"M","Y",3
"M",33,918,"M","A",5
"M",33,901,"M","Y",3
"M",33,589,"M","A",4
"M",33,926,"F","Y",3
"M",33,910,"F","A",6
"M",33,915,"F","Y",6
"M",33,932,"F","Y",2
"M",33,42,"M","A",6
"M",33,251,"M","A",2
"M",33,943,"M","Y",3
"M",33,916,"M","Y",7
"M",33,930,"M","Y",2
"M",33,382,"F","Y",6
"M",33,917,"F","A",4
"M",33,925,"F","Y",2
"M",33,890,"F","A",7
"M",33,904,"M","A",5
"M",33,1,"M","A",5
"M",33,51,"M","A",4
"M",33,894,"M","Y",3
"M",33,912,"M","A",6
"M",33,85,"F","Y",5
"M",33,935,"F","A",5
"M",33,198,"F","A",3
"M",33,44,"M","A",3
"M",33,893,"F","Y",2
"M",33,923,"F","Y",5
"M",33,899,"F","A",4
"M",33,900,"M","Y",4
"M",33,203,"F","A",4
"M",33,50,"M","A",4
"M",33,913,"M","Y",4
"M",33,892,"F","Y",5
"M",33,208,"F","A",5
"M",33,169,"F","A",4
"M",33,432,"M","Y",1
"M",33,592,"F","A",5
"M",33,578,"M","A",6
"M",33,79,"F","A",6
"M",33,596,"F","A",4
"M",33,911,"F","Y",5
"M",33,908,"M","A",4
"M",33,896,"F","A",4
"M",33,914,"M","Y",4
"M",33,895,"F","A",6
"M",33,409,"M","A",5
"M",33,404,"F","Y",4
"M",33,580,"F","A",2
"M",33,24,"M","A",5
"M",33,55,"F","A",4
"M",33,202,"F","Y",3
"M",33,405,"F","Y",3
"M",33,945,"M","A",6
"M",33,49,"M","Y",4
"M",33,242,"M","Y",4
"M",33,897,"F","A",2
"M",33,406,"F","Y",4
"M",33,933,"F","Y",3
"M",33,905,"M","A",4
"M",33,936,"M","A",5
"M",33,940,"F","A",4
"M",33,934,"F","A",5
"M",33,36,"M","A",2
"M",33,942,"M","Y",3
"M",33,941,"M","A",4
"M",33,588,"M","A",5
"M",33,18,"F","A",3
"M",33,3,"F","A",4
"M",33,62,"M","Y",5
"M",33,922,"M","Y",6
"M",33,927,"F","Y",5
"M",33,31,"F","A",3
"M",33,906,"M","Y",3
"M",33,937,"F","Y",4
"M",33,485,"F","A",2
"M",33,902,"F","A",5
"M",33,381,"M","Y",5
"M",33,281,"F","A",3
"M",34,932,"F","Y",3
"M",34,170,"F","A",5
"M",34,901,"M","Y",6
"M",34,890,"F","A",6
"M",34,910,"F","A",6
"M",34,912,"M","A",6
"M",34,596,"F","A",5
"M",34,926,"F","Y",3
"M",34,908,"M","A",3
"M",34,899,"F","A",6
"M",34,938,"M","Y",4
"M",34,203,"F","A",5
"M",34,42,"M","A",5
"M",34,930,"M","Y",3
"M",34,896,"F","A",4
"M",34,49,"M","Y",4
"M",34,923,"F","Y",4
"M",34,917,"F","A",3
"M",34,904,"M","A",4
"M",34,916,"M","Y",5
"M",34,905,"M","A",6
"M",34,382,"F","Y",7
"M",34,897,"F","A",6
"M",34,943,"M","Y",4
"M",34,935,"F","A",5
"M",34,24,"M","A",5
"M",34,580,"F","A",3
"M",34,592,"F","A",6
"M",34,911,"F","Y",5
"M",34,925,"F","Y",5
"M",34,251,"M","A",4
"M",34,900,"M","Y",4
"M",34,242,"M","Y",4
"M",34,942,"M","Y",2
"M",34,895,"F","A",6
"M",34,892,"F","Y",5
"M",34,589,"M","A",5
"M",34,208,"F","A",5
"M",34,55,"F","A",6
"M",34,432,"M","Y",4
"M",34,79,"F","A",6
"M",34,578,"M","A",5
"M",34,62,"M","Y",5
"M",34,945,"M","A",6
"M",34,202,"F","Y",4
"M",34,18,"F","A",6
"M",34,406,"F","Y",5
"M",34,894,"M","Y",4
"M",34,51,"M","A",6
"M",34,940,"F","A",4
"M",34,404,"F","Y",4
"M",34,198,"F","A",4
"M",34,44,"M","A",4
"M",34,941,"M","A",5
"M",34,936,"M","A",6
"M",34,934,"F","A",5
"M",34,485,"F","A",7
"M",34,169,"F","A",5
"M",34,914,"M","Y",5
"M",34,893,"F","Y",5
"M",34,50,"M","A",5
"M",34,1,"M","A",6
"M",34,85,"F","Y",4
"M",34,927,"F","Y",7
"M",34,31,"F","A",5
"M",34,902,"F","A",4
"M",34,933,"F","Y",6
"M",34,937,"F","Y",2
"M",34,588,"M","A",4
"M",34,405,"F","Y",3
"M",34,281,"F","A",5
"M",34,3,"F","A",4
"M",34,918,"M","A",6
"M",34,913,"M","Y",4
"M",34,909,"M","Y",5
"M",34,922,"M","Y",6
"M",34,381,"M","Y",6
"M",34,915,"F","Y",7
"M",34,409,"M","A",5
"M",34,906,"M","Y",4
"M",34,36,"M","A",6
"M",35,908,"M","A",4
"M",35,926,"F","Y",2
"M",35,202,"F","Y",2
"M",35,890,"F","A",2
"M",35,938,"M","Y",2
"M",35,251,"M","A",1
"M",35,578,"M","A",3
"M",35,900,"M","Y",1
"M",35,925,"F","Y",1
"M",35,911,"F","Y",3
"M",35,901,"M","Y",1
"M",35,932,"F","Y",2
"M",35,79,"F","A",3
"M",35,592,"F","A",3
"M",35,198,"F","A",2
"M",35,941,"M","A",3
"M",35,917,"F","A",2
"M",35,897,"F","A",2
"M",35,896,"F","A",2
"M",35,899,"F","A",2
